event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
27220838073,true,2003-04-28 00:00:00.000,15.697,2.502,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577487.1234179052,276568.5154525312,"33N"
27220838074,true,2003-04-29 00:00:00.000,15.674,2.504,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",574929.9256254219,276788.25951535447,"33N"
27220838075,true,2003-04-29 00:00:00.000,15.678,2.508,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575374.4055825863,277230.64847566304,"33N"
27220838076,true,2003-05-01 00:00:00.000,15.846,2.469,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",594055.2397227531,272930.294425843,"33N"
27220838077,true,2003-05-01 00:00:00.000,15.846,2.469,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",594055.2397227531,272930.294425843,"33N"
27220838078,true,2003-05-01 00:00:00.000,15.707,2.519,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578597.8872896351,278448.3005919678,"33N"
27220838079,true,2003-05-01 00:00:00.000,15.707,2.519,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578597.8872896351,278448.3005919678,"33N"
27220838080,true,2003-05-02 00:00:00.000,15.711,2.505,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579043.4358020606,276900.97247292235,"33N"
27220838081,true,2003-05-02 00:00:00.000,15.721,2.473,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580157.14946149,273364.2703875151,"33N"
27220838082,true,2003-05-03 00:00:00.000,15.75,2.43,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583384.0661208499,268612.7686088565,"33N"
27220838083,true,2003-05-03 00:00:00.000,15.732,2.358,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581386.9855654793,260652.71675295985,"33N"
27220838084,true,2003-05-03 00:00:00.000,15.765,2.325,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585058.2750440612,257006.81016075486,"33N"
27220838085,true,2003-05-04 00:00:00.000,15.755,2.32,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583946.6323220348,256453.5042845723,"33N"
27220838086,true,2003-05-04 00:00:00.000,15.763,2.324,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584835.9469697677,256896.14814719657,"33N"
27220838087,true,2003-05-04 00:00:00.000,15.751,2.314,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583502.2078075435,255790.01931442248,"33N"
27220838088,true,2003-05-07 00:00:00.000,15.769,2.301,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585504.4880775135,254354.04744602882,"33N"
27220838089,true,2003-05-07 00:00:00.000,15.751,2.305,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583502.7333257699,254795.1469209782,"33N"
27220838090,true,2003-05-08 00:00:00.000,15.756,2.305,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584058.7092268405,254795.4410062545,"33N"
27220838091,true,2003-05-08 00:00:00.000,15.714,2.313,"0","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579388.0872004555,255677.35504171043,"33N"
27220838092,true,2003-05-08 00:00:00.000,15.76,2.305,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584503.4904100556,254795.67767994065,"33N"
27220838093,true,2003-05-09 00:00:00.000,15.739,2.312,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582167.9917295382,255568.23659448084,"33N"
27220838094,true,2003-05-09 00:00:00.000,15.759,2.307,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584392.1772281536,255016.7015459738,"33N"
27220838095,true,2003-05-09 00:00:00.000,15.753,2.308,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583724.9481980299,255126.88859066597,"33N"
27220838096,true,2003-05-12 00:00:00.000,15.728,2.417,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580938.7716053276,267174.398119228,"33N"
27220838097,true,2003-05-12 00:00:00.000,15.74,2.452,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582270.8783276533,271044.06437501416,"33N"
27220838098,true,2003-05-13 00:00:00.000,15.768,2.489,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585381.6507698031,275135.8737353274,"33N"
27220838099,true,2003-05-13 00:00:00.000,15.775,2.484,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586160.2406946096,274583.61747688666,"33N"
27220838100,true,2003-05-13 00:00:00.000,15.773,2.486,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",585937.7488045954,274804.5717252892,"33N"
27220838101,true,2003-05-14 00:00:00.000,15.759,2.493,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584380.7709054245,275577.46212134947,"33N"
27220838102,true,2003-05-15 00:00:00.000,15.748,2.506,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",583156.9727745068,277013.8033489353,"33N"
27220838103,true,2003-05-15 00:00:00.000,15.725,2.488,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580600.9649587652,275022.6275568077,"33N"
27220838104,true,2003-05-15 00:00:00.000,15.776,2.485,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586271.3571080439,274694.2250015983,"33N"
27220838105,true,2003-05-16 00:00:00.000,15.777,2.498,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586381.6911433728,276131.3407299654,"33N"
27220838106,true,2003-05-16 00:00:00.000,15.762,2.504,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584713.6064093403,276793.6162593241,"33N"
27220838107,true,2003-05-16 00:00:00.000,15.775,2.503,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",586159.0046396359,276683.92096509767,"33N"
27220838108,true,2003-05-17 00:00:00.000,15.764,2.502,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584936.093784745,276572.6615984383,"33N"
27220838109,true,2003-05-17 00:00:00.000,15.743,2.497,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582601.6424185266,276018.61373996857,"33N"
27220838110,true,2003-05-18 00:00:00.000,15.763,2.546,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584822.0617338835,281436.4461510625,"33N"
27220838111,true,2003-05-18 00:00:00.000,15.746,2.542,"0","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582932.3334140787,280993.17399881204,"33N"
27220838112,true,2003-05-18 00:00:00.000,15.76,2.531,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",584489.508828326,279778.1196004172,"33N"
27220838113,true,2003-05-20 00:00:00.000,15.736,2.581,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581818.1030802829,285303.65117335157,"33N"
27220838114,true,2003-05-20 00:00:00.000,15.734,2.57,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581596.4590821067,284087.5675202268,"33N"
27220838115,true,2003-05-21 00:00:00.000,15.664,2.628,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573811.043330859,290494.61690730846,"33N"
27220838116,true,2003-05-21 00:00:00.000,15.73,2.616,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581148.8363854248,289172.21317233186,"33N"
27220838117,true,2003-05-21 00:00:00.000,15.724,2.61,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580482.2060124793,288508.5796605027,"33N"
27220838118,true,2003-05-21 00:00:00.000,15.727,2.59,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580816.9863224417,286297.94694276614,"33N"
27220838119,true,2003-05-22 00:00:00.000,15.724,2.614,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580481.9513741485,288950.74445609725,"33N"
27220838120,true,2003-05-22 00:00:00.000,15.742,2.612,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",582483.1251932696,288730.8287644868,"33N"
27220838121,true,2003-05-23 00:00:00.000,15.727,2.666,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580812.0984020054,294699.08577243896,"33N"
27220838122,true,2003-05-23 00:00:00.000,15.701,2.669,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577921.6460155947,295029.0326084743,"33N"
27220838123,true,2003-05-24 00:00:00.000,15.657,2.702,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573028.5190448479,298674.1456242436,"33N"
27220838124,true,2003-05-25 00:00:00.000,15.693,2.714,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577029.514182698,300002.85571304907,"33N"
27220838125,true,2003-05-25 00:00:00.000,15.711,2.71,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579030.6420473324,299561.85232936183,"33N"
27220838126,true,2003-05-26 00:00:00.000,15.677,2.745,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575249.0427878463,303428.59801891283,"33N"
27220838127,true,2003-05-26 00:00:00.000,15.691,2.746,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576805.163960731,303540.02842026704,"33N"
27220838128,true,2003-05-26 00:00:00.000,15.724,2.725,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580474.7297122063,301220.8287713616,"33N"
27220838129,true,2003-05-27 00:00:00.000,15.704,2.728,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578251.3633264354,301551.134331211,"33N"
27220838130,true,2003-05-28 00:00:00.000,15.692,2.728,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576917.4677062574,301550.3608777394,"33N"
27220838131,true,2003-05-29 00:00:00.000,15.688,2.735,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576472.3937737672,302323.8898888515,"33N"
27220838132,true,2003-05-30 00:00:00.000,15.702,2.737,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578028.4660201482,302545.872450186,"33N"
27220838133,true,2003-05-30 00:00:00.000,15.705,2.729,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578362.4566978615,301661.7403335011,"33N"
27220838134,true,2003-05-31 00:00:00.000,15.685,2.728,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576139.3634932508,301549.91583877074,"33N"
27220838135,true,2003-05-31 00:00:00.000,15.704,2.724,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578251.6217277669,301108.9706545982,"33N"
27220838136,true,2003-05-31 00:00:00.000,15.695,2.722,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577251.323797334,300887.30876490264,"33N"
27220838137,true,2003-06-01 00:00:00.000,15.691,2.727,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576806.3733333622,301439.7564077871,"33N"
27220838138,true,2003-06-03 00:00:00.000,15.713,2.728,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579251.7872960673,301551.7231498243,"33N"
27220838139,true,2003-06-04 00:00:00.000,15.699,2.721,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577696.0218129407,300777.02485610027,"33N"
27220838140,true,2003-06-04 00:00:00.000,15.699,2.733,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577695.251833888,302103.5144872927,"33N"
27220838141,true,2003-06-04 00:00:00.000,15.714,2.725,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579363.1422260398,301220.16555794614,"33N"
27220838142,true,2003-06-05 00:00:00.000,15.729,2.746,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581029.1146875512,303542.5361971765,"33N"
27220838143,true,2003-06-05 00:00:00.000,15.697,2.74,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577472.4873888353,302877.1707520634,"33N"
27220838144,true,2003-06-06 00:00:00.000,15.706,2.726,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578473.8092113258,301330.1825961311,"33N"
27220838145,true,2003-06-06 00:00:00.000,15.71,2.731,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",578918.1167190697,301883.1492516395,"33N"
27220838146,true,2003-06-07 00:00:00.000,15.731,2.728,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581252.641139845,301552.92323210876,"33N"
27220838147,true,2003-06-08 00:00:00.000,15.696,2.734,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577361.7153023302,302213.8616531754,"33N"
27220838148,true,2003-06-08 00:00:00.000,15.698,2.729,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577584.3509816516,301661.2867236551,"33N"
27220838149,true,2003-06-09 00:00:00.000,15.678,2.728,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575361.2604193045,301549.475325609,"33N"
27220838150,true,2003-06-09 00:00:00.000,15.694,2.723,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577140.1017606024,300997.785451262,"33N"
27220838151,true,2003-06-10 00:00:00.000,15.68,2.728,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575583.5754677375,301549.60072469723,"33N"
27220838152,true,2003-06-12 00:00:00.000,15.719,2.721,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579919.1992823723,300778.3309157448,"33N"
27220838153,true,2003-06-12 00:00:00.000,15.724,2.717,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580475.2602264922,300336.4976351261,"33N"
27220838154,true,2003-06-13 00:00:00.000,15.68,2.736,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575583.0751896698,302433.9236812624,"33N"
27220838155,true,2003-06-13 00:00:00.000,15.66,2.742,"1","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",573359.5784287604,303095.92227862467,"33N"
27220838156,true,2003-06-14 00:00:00.000,15.715,2.732,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579473.8411743346,301994.01977360266,"33N"
27220838157,true,2003-06-15 00:00:00.000,15.736,2.73,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581808.3000686422,301774.34530372435,"33N"
27220838158,true,2003-06-15 00:00:00.000,15.715,2.709,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579475.3471612865,299451.5728038454,"33N"
27220838159,true,2003-06-17 00:00:00.000,15.733,2.736,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",581474.4194454518,302437.39148771897,"33N"
27220838160,true,2003-06-19 00:00:00.000,15.718,2.727,"3","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579807.645157166,301441.5122462886,"33N"
27220838161,true,2003-06-19 00:00:00.000,15.727,2.713,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",580809.0049184265,299894.5319921071,"33N"
27220838162,true,2003-06-20 00:00:00.000,15.814,2.749,"0","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",590477.3317627412,303880.2630633983,"33N"
27220838163,true,2003-06-21 00:00:00.000,15.716,2.733,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579584.933336212,302104.62715951866,"33N"
27220838164,true,2003-06-21 00:00:00.000,15.717,2.724,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579696.6839732919,301109.8223250337,"33N"
27220838165,true,2003-06-22 00:00:00.000,15.712,2.732,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579140.3672592142,301993.82182629535,"33N"
27220838166,true,2003-06-25 00:00:00.000,15.716,2.8,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579580.4659653966,309510.89296879165,"33N"
27220838167,true,2003-06-25 00:00:00.000,15.717,2.805,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",579691.2794841308,310063.66772983974,"33N"
27220838168,true,2003-06-26 00:00:00.000,15.697,2.819,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",577467.3356295965,311609.898044911,"33N"
27220838169,true,2003-06-26 00:00:00.000,15.692,2.816,"2","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576911.7855772917,311277.9443108132,"33N"
27220838170,true,2003-06-27 00:00:00.000,15.682,2.829,"A","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575799.4482786803,312714.317103721,"33N"
27220838171,true,2003-06-27 00:00:00.000,15.69,2.82,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",576689.2245949388,311719.97562948626,"33N"
27220838172,true,2003-06-27 00:00:00.000,15.677,2.814,"B","argos-doppler-shift",,"#2789885948","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14118",575244.6722951534,311055.8848016776,"33N"
